order_id,date,month,month_num,product,category,qty,unit_price,discount_pct,revenue,city,channel,rating
FNB-30403,2024-06-24,June,6,Kopi Arabica 250g,Kopi,2,85000,0,170000,Yogyakarta,Tokopedia,4.3
FNB-30371,2024-06-25,June,6,Teh Matcha Premium,Teh,4,120000,0,480000,Palembang,Website,4.4
FNB-30411,2024-06-25,June,6,Granola Coklat,Snack,2,80000,15,136000,Yogyakarta,Tokopedia,4.4
FNB-30326,2024-06-27,June,6,Chia Seeds 300g,Superfood,4,95000,15,323000,Palembang,Shopee,4.7
FNB-30154,2024-06-28,June,6,Madu Hutan 500ml,Superfood,7,150000,15,892500,Palembang,Tokopedia,4.4
FNB-30014,2024-06-29,June,6,Madu Hutan 500ml,Superfood,1,150000,10,135000,Jakarta,Tokopedia,4.5
FNB-30114,2024-06-29,June,6,Protein Bar Box (12),Sereal,2,180000,0,360000,Makassar,Shopee,4.9
FNB-30041,2024-06-30,June,6,Teh Matcha Premium,Teh,5,120000,0,600000,Semarang,Website,4.8
FNB-30348,2024-06-30,June,6,Chia Seeds 300g,Superfood,2,95000,15,161500,Jakarta,Shopee,4.2
FNB-30444,2024-06-30,June,6,Kopi Robusta 500g,Kopi,5,65000,0,325000,Palembang,Tokopedia,4.5
FNB-30011,2024-07-02,July,7,Madu Hutan 500ml,Superfood,3,150000,0,450000,Makassar,Instagram Shop,4.9
FNB-30094,2024-07-02,July,7,Kopi Robusta 500g,Kopi,1,65000,0,65000,Jakarta,Shopee,4.5
FNB-30364,2024-07-02,July,7,Kopi Robusta 500g,Kopi,3,65000,0,195000,Medan,Website,4.6
FNB-30463,2024-07-02,July,7,Granola Coklat,Snack,1,80000,15,68000,Surabaya,Tokopedia,4.7
FNB-30193,2024-07-03,July,7,Granola Original,Snack,3,75000,15,191250,Makassar,Tokopedia,5.0
FNB-30282,2024-07-04,July,7,Teh Herbal Camomile,Teh,1,45000,0,45000,Yogyakarta,Instagram Shop,4.5
FNB-30319,2024-07-04,July,7,Teh Herbal Camomile,Teh,3,45000,15,114750,Bandung,Shopee,4.8
FNB-30181,2024-07-05,July,7,Protein Bar Box (12),Sereal,1,180000,10,162000,Surabaya,Shopee,4.9
FNB-30486,2024-07-05,July,7,Kopi Robusta 500g,Kopi,2,65000,0,130000,Yogyakarta,Tokopedia,4.3
FNB-30451,2024-07-06,July,7,Kopi Robusta 500g,Kopi,1,65000,0,65000,Palembang,Instagram Shop,4.7
FNB-30025,2024-07-07,July,7,Chia Seeds 300g,Superfood,1,95000,15,80750,Yogyakarta,Shopee,4.4
FNB-30305,2024-07-07,July,7,Protein Bar Box (12),Sereal,2,180000,0,360000,Bandung,Shopee,4.5
FNB-30455,2024-07-07,July,7,Protein Bar Box (12),Sereal,5,180000,5,855000,Medan,Website,4.0
FNB-30184,2024-07-08,July,7,Protein Bar Box (12),Sereal,3,180000,0,540000,Yogyakarta,Shopee,4.0
FNB-30224,2024-07-08,July,7,Teh Herbal Camomile,Teh,1,45000,5,42750,Makassar,Instagram Shop,4.7
FNB-30272,2024-07-08,July,7,Kopi Arabica 250g,Kopi,1,85000,0,85000,Surabaya,Tokopedia,4.7
FNB-30125,2024-07-09,July,7,Granola Coklat,Snack,4,80000,15,272000,Jakarta,Tokopedia,4.8
FNB-30239,2024-07-09,July,7,Protein Bar Box (12),Sereal,3,180000,10,486000,Jakarta,Shopee,4.9
FNB-30266,2024-07-09,July,7,Oat Instan 1kg,Sereal,2,55000,10,99000,Semarang,Tokopedia,4.2
FNB-30369,2024-07-09,July,7,Madu Hutan 500ml,Superfood,3,150000,0,450000,Yogyakarta,Tokopedia,4.1
FNB-30418,2024-07-09,July,7,Teh Herbal Camomile,Teh,1,45000,15,38250,Yogyakarta,Instagram Shop,4.5
FNB-30483,2024-07-10,July,7,Madu Hutan 500ml,Superfood,2,150000,0,300000,Semarang,Website,4.2
FNB-30033,2024-07-11,July,7,Teh Herbal Camomile,Teh,1,45000,0,45000,Makassar,Website,4.9
FNB-30096,2024-07-12,July,7,Granola Original,Snack,2,75000,0,150000,Bandung,Shopee,4.0
FNB-30105,2024-07-13,July,7,Madu Hutan 500ml,Superfood,1,150000,0,150000,Jakarta,Website,4.6
FNB-30113,2024-07-14,July,7,Kopi Arabica 250g,Kopi,2,85000,10,153000,Medan,Tokopedia,4.1
FNB-30061,2024-07-15,July,7,Madu Hutan 500ml,Superfood,1,150000,10,135000,Palembang,Tokopedia,4.2
FNB-30341,2024-07-15,July,7,Granola Coklat,Snack,4,80000,15,272000,Jakarta,Website,4.8
FNB-30351,2024-07-15,July,7,Protein Bar Box (12),Sereal,7,180000,0,1260000,Jakarta,Website,4.5
FNB-30481,2024-07-15,July,7,Chia Seeds 300g,Superfood,3,95000,10,256500,Yogyakarta,Shopee,4.5
FNB-30147,2024-07-16,July,7,Oat Instan 1kg,Sereal,2,55000,0,110000,Semarang,Instagram Shop,4.3
FNB-30035,2024-07-17,July,7,Oat Instan 1kg,Sereal,1,55000,15,46750,Surabaya,Tokopedia,4.5
FNB-30498,2024-07-17,July,7,Teh Matcha Premium,Teh,5,120000,0,600000,Palembang,Website,4.3
FNB-30016,2024-07-18,July,7,Chia Seeds 300g,Superfood,1,95000,0,95000,Bandung,Tokopedia,4.2
FNB-30356,2024-07-20,July,7,Protein Bar Box (12),Sereal,1,180000,0,180000,Palembang,Tokopedia,4.4
FNB-30402,2024-07-20,July,7,Chia Seeds 300g,Superfood,2,95000,0,190000,Jakarta,Shopee,4.7
FNB-30255,2024-07-21,July,7,Teh Matcha Premium,Teh,4,120000,0,480000,Medan,Website,4.2
FNB-30132,2024-07-23,July,7,Chia Seeds 300g,Superfood,1,95000,10,85500,Palembang,Website,4.9
FNB-30339,2024-07-23,July,7,Protein Bar Box (12),Sereal,2,180000,0,360000,Medan,Website,4.0
FNB-30179,2024-07-24,July,7,Granola Original,Snack,1,75000,10,67500,Yogyakarta,Website,4.0
FNB-30009,2024-07-25,July,7,Protein Bar Box (12),Sereal,1,180000,10,162000,Medan,Tokopedia,4.5
FNB-30408,2024-07-25,July,7,Kopi Arabica 250g,Kopi,3,85000,5,242250,Medan,Tokopedia,4.9
FNB-30476,2024-07-25,July,7,Kopi Robusta 500g,Kopi,7,65000,0,455000,Surabaya,Tokopedia,4.3
FNB-30221,2024-07-27,July,7,Kopi Robusta 500g,Kopi,3,65000,15,165750,Makassar,Tokopedia,4.7
FNB-30286,2024-07-27,July,7,Granola Original,Snack,1,75000,0,75000,Semarang,Shopee,4.3
FNB-30484,2024-07-27,July,7,Kopi Arabica 250g,Kopi,5,85000,5,403750,Yogyakarta,Website,4.3
FNB-30293,2024-07-29,July,7,Chia Seeds 300g,Superfood,2,95000,5,180500,Medan,Shopee,4.3
FNB-30299,2024-07-31,July,7,Teh Herbal Camomile,Teh,1,45000,0,45000,Yogyakarta,Tokopedia,4.4
FNB-30497,2024-07-31,July,7,Oat Instan 1kg,Sereal,4,55000,10,198000,Semarang,Website,4.9
FNB-30045,2024-08-04,August,8,Madu Hutan 500ml,Superfood,8,150000,0,1200000,Palembang,Website,4.5
FNB-30071,2024-08-04,August,8,Oat Instan 1kg,Sereal,2,55000,0,110000,Palembang,Tokopedia,4.9
FNB-30022,2024-08-05,August,8,Teh Herbal Camomile,Teh,1,45000,0,45000,Yogyakarta,Shopee,4.9
FNB-30139,2024-08-05,August,8,Madu Hutan 500ml,Superfood,2,150000,0,300000,Bandung,Website,4.9
FNB-30236,2024-08-05,August,8,Chia Seeds 300g,Superfood,1,95000,15,80750,Jakarta,Website,4.0
FNB-30066,2024-08-06,August,8,Teh Matcha Premium,Teh,3,120000,10,324000,Palembang,Website,4.2
FNB-30047,2024-08-07,August,8,Protein Bar Box (12),Sereal,1,180000,0,180000,Jakarta,Instagram Shop,4.3
FNB-30137,2024-08-07,August,8,Protein Bar Box (12),Sereal,1,180000,15,153000,Surabaya,Shopee,4.0
FNB-30323,2024-08-07,August,8,Granola Coklat,Snack,3,80000,0,240000,Medan,Website,4.6
FNB-30438,2024-08-07,August,8,Protein Bar Box (12),Sereal,3,180000,5,513000,Jakarta,Shopee,4.7
FNB-30092,2024-08-08,August,8,Granola Coklat,Snack,3,80000,0,240000,Jakarta,Shopee,4.3
FNB-30159,2024-08-08,August,8,Granola Coklat,Snack,2,80000,0,160000,Medan,Instagram Shop,4.0
FNB-30443,2024-08-08,August,8,Protein Bar Box (12),Sereal,2,180000,0,360000,Palembang,Shopee,4.9
FNB-30083,2024-08-09,August,8,Madu Hutan 500ml,Superfood,2,150000,5,285000,Yogyakarta,Instagram Shop,4.2
FNB-30119,2024-08-09,August,8,Granola Coklat,Snack,1,80000,0,80000,Jakarta,Website,4.2
FNB-30384,2024-08-12,August,8,Teh Herbal Camomile,Teh,2,45000,5,85500,Palembang,Tokopedia,4.4
FNB-30230,2024-08-15,August,8,Protein Bar Box (12),Sereal,4,180000,0,720000,Palembang,Instagram Shop,4.7
FNB-30361,2024-08-15,August,8,Teh Herbal Camomile,Teh,2,45000,0,90000,Yogyakarta,Tokopedia,4.3
FNB-30295,2024-08-16,August,8,Teh Matcha Premium,Teh,2,120000,0,240000,Yogyakarta,Website,4.4
FNB-30245,2024-08-17,August,8,Protein Bar Box (12),Sereal,3,180000,5,513000,Jakarta,Tokopedia,4.4
FNB-30260,2024-08-17,August,8,Oat Instan 1kg,Sereal,1,55000,10,49500,Palembang,Tokopedia,4.3
FNB-30265,2024-08-17,August,8,Chia Seeds 300g,Superfood,2,95000,0,190000,Palembang,Shopee,4.2
FNB-30060,2024-08-18,August,8,Chia Seeds 300g,Superfood,1,95000,0,95000,Surabaya,Shopee,4.4
FNB-30081,2024-08-18,August,8,Granola Original,Snack,1,75000,10,67500,Bandung,Tokopedia,4.8
FNB-30135,2024-08-18,August,8,Teh Herbal Camomile,Teh,2,45000,5,85500,Semarang,Instagram Shop,4.7
FNB-30118,2024-08-19,August,8,Teh Matcha Premium,Teh,6,120000,10,648000,Medan,Shopee,4.4
FNB-30273,2024-08-19,August,8,Madu Hutan 500ml,Superfood,1,150000,10,135000,Makassar,Shopee,4.3
FNB-30020,2024-08-20,August,8,Teh Matcha Premium,Teh,3,120000,0,360000,Palembang,Tokopedia,4.0
FNB-30089,2024-08-20,August,8,Kopi Arabica 250g,Kopi,1,85000,5,80750,Palembang,Shopee,4.3
FNB-30116,2024-08-20,August,8,Chia Seeds 300g,Superfood,3,95000,15,242250,Surabaya,Tokopedia,4.0
FNB-30413,2024-08-20,August,8,Kopi Arabica 250g,Kopi,5,85000,10,382500,Surabaya,Tokopedia,4.9
FNB-30145,2024-08-21,August,8,Teh Herbal Camomile,Teh,3,45000,0,135000,Yogyakarta,Shopee,4.4
FNB-30465,2024-08-22,August,8,Granola Coklat,Snack,3,80000,0,240000,Yogyakarta,Shopee,4.7
FNB-30007,2024-08-24,August,8,Kopi Robusta 500g,Kopi,1,65000,10,58500,Surabaya,Shopee,4.6
FNB-30072,2024-08-24,August,8,Teh Herbal Camomile,Teh,1,45000,0,45000,Bandung,Instagram Shop,4.9
FNB-30374,2024-08-25,August,8,Kopi Robusta 500g,Kopi,1,65000,10,58500,Yogyakarta,Tokopedia,4.3
FNB-30375,2024-08-26,August,8,Kopi Robusta 500g,Kopi,2,65000,10,117000,Surabaya,Tokopedia,4.5
FNB-30434,2024-08-26,August,8,Granola Coklat,Snack,1,80000,10,72000,Medan,Website,4.5
FNB-30342,2024-08-27,August,8,Oat Instan 1kg,Sereal,4,55000,5,209000,Palembang,Shopee,4.3
FNB-30294,2024-08-29,August,8,Oat Instan 1kg,Sereal,1,55000,0,55000,Makassar,Instagram Shop,4.4
FNB-30046,2024-08-30,August,8,Chia Seeds 300g,Superfood,3,95000,5,270750,Bandung,Shopee,4.9
FNB-30053,2024-08-30,August,8,Protein Bar Box (12),Sereal,2,180000,0,360000,Yogyakarta,Tokopedia,4.7
FNB-30397,2024-08-30,August,8,Madu Hutan 500ml,Superfood,1,150000,0,150000,Bandung,Website,4.5
FNB-30482,2024-09-01,September,9,Chia Seeds 300g,Superfood,3,95000,0,285000,Bandung,Instagram Shop,4.7
FNB-30198,2024-09-03,September,9,Madu Hutan 500ml,Superfood,5,150000,0,750000,Bandung,Website,4.3
FNB-30076,2024-09-04,September,9,Teh Herbal Camomile,Teh,2,45000,15,76500,Jakarta,Website,4.0
FNB-30381,2024-09-04,September,9,Teh Herbal Camomile,Teh,2,45000,10,81000,Medan,Shopee,4.6
FNB-30461,2024-09-04,September,9,Oat Instan 1kg,Sereal,4,55000,0,220000,Surabaya,Tokopedia,4.4
FNB-30037,2024-09-05,September,9,Protein Bar Box (12),Sereal,4,180000,5,684000,Yogyakarta,Website,4.9
FNB-30097,2024-09-05,September,9,Kopi Arabica 250g,Kopi,4,85000,5,323000,Yogyakarta,Shopee,4.8
FNB-30206,2024-09-06,September,9,Teh Herbal Camomile,Teh,3,45000,5,128250,Jakarta,Shopee,4.4
FNB-30263,2024-09-06,September,9,Granola Original,Snack,2,75000,5,142500,Semarang,Instagram Shop,4.9
FNB-30309,2024-09-07,September,9,Madu Hutan 500ml,Superfood,3,150000,0,450000,Bandung,Shopee,4.0
FNB-30070,2024-09-08,September,9,Granola Original,Snack,4,75000,10,270000,Palembang,Shopee,4.8
FNB-30235,2024-09-08,September,9,Kopi Arabica 250g,Kopi,1,85000,15,72250,Semarang,Shopee,4.4
FNB-30400,2024-09-08,September,9,Madu Hutan 500ml,Superfood,5,150000,5,712500,Medan,Instagram Shop,4.7
FNB-30229,2024-09-09,September,9,Granola Original,Snack,3,75000,10,202500,Surabaya,Shopee,4.1
FNB-30387,2024-09-11,September,9,Kopi Arabica 250g,Kopi,2,85000,0,170000,Bandung,Instagram Shop,4.9
FNB-30002,2024-09-13,September,9,Kopi Arabica 250g,Kopi,5,85000,0,425000,Jakarta,Website,4.5
FNB-30401,2024-09-13,September,9,Kopi Arabica 250g,Kopi,3,85000,10,229500,Yogyakarta,Instagram Shop,4.8
FNB-30106,2024-09-14,September,9,Protein Bar Box (12),Sereal,3,180000,15,459000,Yogyakarta,Tokopedia,4.8
FNB-30437,2024-09-14,September,9,Teh Matcha Premium,Teh,2,120000,0,240000,Jakarta,Tokopedia,4.9
FNB-30144,2024-09-16,September,9,Madu Hutan 500ml,Superfood,1,150000,0,150000,Medan,Tokopedia,5.0
FNB-30185,2024-09-16,September,9,Oat Instan 1kg,Sereal,3,55000,5,156750,Yogyakarta,Website,4.0
FNB-30422,2024-09-16,September,9,Protein Bar Box (12),Sereal,1,180000,5,171000,Semarang,Website,4.7
FNB-30292,2024-09-18,September,9,Teh Herbal Camomile,Teh,5,45000,5,213750,Surabaya,Shopee,4.3
FNB-30258,2024-09-19,September,9,Oat Instan 1kg,Sereal,2,55000,0,110000,Makassar,Shopee,4.0
FNB-30475,2024-09-19,September,9,Chia Seeds 300g,Superfood,4,95000,0,380000,Yogyakarta,Website,4.2
FNB-30100,2024-09-20,September,9,Granola Coklat,Snack,5,80000,15,340000,Yogyakarta,Website,4.8
FNB-30057,2024-09-22,September,9,Teh Matcha Premium,Teh,1,120000,10,108000,Jakarta,Website,4.8
FNB-30086,2024-09-22,September,9,Teh Herbal Camomile,Teh,2,45000,0,90000,Makassar,Shopee,4.1
FNB-30358,2024-09-22,September,9,Granola Original,Snack,1,75000,0,75000,Semarang,Tokopedia,4.1
FNB-30368,2024-09-24,September,9,Oat Instan 1kg,Sereal,1,55000,15,46750,Semarang,Shopee,4.4
FNB-30264,2024-09-25,September,9,Chia Seeds 300g,Superfood,2,95000,0,190000,Makassar,Shopee,4.4
FNB-30343,2024-09-25,September,9,Teh Herbal Camomile,Teh,3,45000,0,135000,Surabaya,Tokopedia,4.2
FNB-30462,2024-09-25,September,9,Oat Instan 1kg,Sereal,2,55000,5,104500,Jakarta,Shopee,4.4
FNB-30042,2024-09-26,September,9,Chia Seeds 300g,Superfood,1,95000,0,95000,Makassar,Shopee,4.7
FNB-30458,2024-09-28,September,9,Madu Hutan 500ml,Superfood,4,150000,15,510000,Surabaya,Tokopedia,4.4
FNB-30477,2024-09-28,September,9,Madu Hutan 500ml,Superfood,3,150000,0,450000,Jakarta,Shopee,4.2
FNB-30023,2024-09-29,September,9,Madu Hutan 500ml,Superfood,1,150000,0,150000,Yogyakarta,Website,4.3
FNB-30469,2024-09-30,September,9,Kopi Arabica 250g,Kopi,3,85000,10,229500,Makassar,Instagram Shop,4.6
FNB-30133,2024-10-01,October,10,Oat Instan 1kg,Sereal,4,55000,10,198000,Bandung,Shopee,4.6
FNB-30307,2024-10-01,October,10,Granola Original,Snack,2,75000,10,135000,Yogyakarta,Shopee,4.9
FNB-30363,2024-10-02,October,10,Teh Matcha Premium,Teh,5,120000,15,510000,Medan,Website,4.2
FNB-30412,2024-10-02,October,10,Chia Seeds 300g,Superfood,5,95000,0,475000,Makassar,Shopee,4.2
FNB-30036,2024-10-04,October,10,Protein Bar Box (12),Sereal,4,180000,15,612000,Semarang,Shopee,4.2
FNB-30168,2024-10-04,October,10,Protein Bar Box (12),Sereal,4,180000,0,720000,Palembang,Instagram Shop,4.5
FNB-30207,2024-10-04,October,10,Teh Matcha Premium,Teh,4,120000,0,480000,Palembang,Tokopedia,4.6
FNB-30256,2024-10-04,October,10,Protein Bar Box (12),Sereal,2,180000,0,360000,Jakarta,Shopee,4.3
FNB-30288,2024-10-04,October,10,Granola Original,Snack,3,75000,0,225000,Medan,Shopee,4.8
FNB-30276,2024-10-06,October,10,Granola Coklat,Snack,2,80000,0,160000,Makassar,Website,4.3
FNB-30085,2024-10-08,October,10,Teh Herbal Camomile,Teh,4,45000,10,162000,Semarang,Website,4.5
FNB-30281,2024-10-08,October,10,Protein Bar Box (12),Sereal,3,180000,10,486000,Bandung,Website,4.4
FNB-30345,2024-10-08,October,10,Madu Hutan 500ml,Superfood,5,150000,0,750000,Jakarta,Shopee,4.2
FNB-30004,2024-10-09,October,10,Granola Original,Snack,3,75000,10,202500,Palembang,Tokopedia,4.2
FNB-30008,2024-10-09,October,10,Kopi Robusta 500g,Kopi,2,65000,0,130000,Jakarta,Website,4.8
FNB-30104,2024-10-09,October,10,Granola Coklat,Snack,4,80000,0,320000,Jakarta,Tokopedia,4.1
FNB-30362,2024-10-09,October,10,Granola Coklat,Snack,6,80000,5,456000,Makassar,Instagram Shop,4.6
FNB-30453,2024-10-09,October,10,Kopi Arabica 250g,Kopi,4,85000,10,306000,Jakarta,Tokopedia,4.4
FNB-30354,2024-10-10,October,10,Oat Instan 1kg,Sereal,4,55000,5,209000,Medan,Shopee,4.5
FNB-30431,2024-10-10,October,10,Kopi Robusta 500g,Kopi,4,65000,15,221000,Semarang,Shopee,4.4
FNB-30320,2024-10-12,October,10,Granola Coklat,Snack,5,80000,0,400000,Bandung,Shopee,4.4
FNB-30214,2024-10-13,October,10,Kopi Arabica 250g,Kopi,1,85000,0,85000,Surabaya,Tokopedia,4.4
FNB-30406,2024-10-13,October,10,Granola Original,Snack,5,75000,0,375000,Semarang,Website,4.0
FNB-30485,2024-10-15,October,10,Teh Matcha Premium,Teh,1,120000,10,108000,Bandung,Shopee,4.1
FNB-30219,2024-10-16,October,10,Teh Herbal Camomile,Teh,2,45000,5,85500,Semarang,Shopee,4.6
FNB-30157,2024-10-17,October,10,Chia Seeds 300g,Superfood,2,95000,0,190000,Medan,Website,4.1
FNB-30112,2024-10-18,October,10,Teh Herbal Camomile,Teh,2,45000,5,85500,Surabaya,Shopee,5.0
FNB-30285,2024-10-18,October,10,Madu Hutan 500ml,Superfood,2,150000,5,285000,Yogyakarta,Instagram Shop,4.7
FNB-30468,2024-10-20,October,10,Granola Coklat,Snack,7,80000,0,560000,Semarang,Tokopedia,4.8
FNB-30473,2024-10-20,October,10,Madu Hutan 500ml,Superfood,3,150000,5,427500,Jakarta,Tokopedia,4.0
FNB-30429,2024-10-21,October,10,Madu Hutan 500ml,Superfood,1,150000,0,150000,Bandung,Tokopedia,4.7
FNB-30212,2024-10-24,October,10,Kopi Robusta 500g,Kopi,7,65000,0,455000,Jakarta,Website,4.1
FNB-30233,2024-10-24,October,10,Teh Herbal Camomile,Teh,6,45000,5,256500,Surabaya,Tokopedia,4.4
FNB-30182,2024-10-25,October,10,Granola Original,Snack,1,75000,0,75000,Yogyakarta,Instagram Shop,4.8
FNB-30289,2024-10-25,October,10,Oat Instan 1kg,Sereal,4,55000,0,220000,Semarang,Shopee,4.5
FNB-30459,2024-10-25,October,10,Granola Original,Snack,4,75000,0,300000,Jakarta,Shopee,4.8
FNB-30241,2024-10-26,October,10,Teh Herbal Camomile,Teh,1,45000,10,40500,Surabaya,Tokopedia,4.9
FNB-30029,2024-10-27,October,10,Kopi Robusta 500g,Kopi,5,65000,15,276250,Bandung,Shopee,4.2
FNB-30054,2024-10-27,October,10,Kopi Arabica 250g,Kopi,5,85000,5,403750,Surabaya,Website,4.4
FNB-30141,2024-10-27,October,10,Granola Coklat,Snack,4,80000,0,320000,Palembang,Instagram Shop,4.7
FNB-30101,2024-10-28,October,10,Kopi Arabica 250g,Kopi,2,85000,5,161500,Yogyakarta,Shopee,4.0
FNB-30209,2024-10-28,October,10,Teh Herbal Camomile,Teh,3,45000,10,121500,Semarang,Shopee,4.4
FNB-30366,2024-10-29,October,10,Teh Matcha Premium,Teh,4,120000,0,480000,Semarang,Shopee,4.9
FNB-30079,2024-10-30,October,10,Chia Seeds 300g,Superfood,3,95000,0,285000,Makassar,Website,4.1
FNB-30446,2024-10-30,October,10,Kopi Arabica 250g,Kopi,3,85000,15,216750,Medan,Shopee,4.3
FNB-30410,2024-11-03,November,11,Chia Seeds 300g,Superfood,1,95000,0,95000,Makassar,Shopee,4.7
FNB-30176,2024-11-04,November,11,Protein Bar Box (12),Sereal,3,180000,0,540000,Jakarta,Instagram Shop,4.1
FNB-30338,2024-11-04,November,11,Kopi Arabica 250g,Kopi,2,85000,0,170000,Semarang,Tokopedia,4.4
FNB-30317,2024-11-06,November,11,Teh Matcha Premium,Teh,6,120000,15,612000,Surabaya,Shopee,4.6
FNB-30435,2024-11-07,November,11,Granola Coklat,Snack,2,80000,0,160000,Jakarta,Tokopedia,4.6
FNB-30395,2024-11-09,November,11,Granola Coklat,Snack,3,80000,0,240000,Bandung,Shopee,4.8
FNB-30303,2024-11-10,November,11,Kopi Arabica 250g,Kopi,5,85000,5,403750,Bandung,Tokopedia,4.3
FNB-30407,2024-11-10,November,11,Teh Matcha Premium,Teh,3,120000,0,360000,Makassar,Shopee,4.8
FNB-30460,2024-11-11,November,11,Granola Original,Snack,2,75000,0,150000,Yogyakarta,Website,4.5
FNB-30388,2024-11-12,November,11,Teh Herbal Camomile,Teh,9,45000,5,384750,Makassar,Instagram Shop,4.6
FNB-30449,2024-11-12,November,11,Kopi Robusta 500g,Kopi,3,65000,0,195000,Surabaya,Tokopedia,4.5
FNB-30454,2024-11-13,November,11,Madu Hutan 500ml,Superfood,3,150000,0,450000,Bandung,Website,4.5
FNB-30183,2024-11-14,November,11,Kopi Robusta 500g,Kopi,3,65000,0,195000,Bandung,Shopee,4.6
FNB-30327,2024-11-14,November,11,Madu Hutan 500ml,Superfood,5,150000,5,712500,Surabaya,Tokopedia,4.2
FNB-30353,2024-11-15,November,11,Madu Hutan 500ml,Superfood,6,150000,0,900000,Medan,Shopee,4.2
FNB-30191,2024-11-17,November,11,Oat Instan 1kg,Sereal,6,55000,15,280500,Palembang,Tokopedia,4.0
FNB-30336,2024-11-17,November,11,Granola Original,Snack,6,75000,15,382500,Surabaya,Tokopedia,4.4
FNB-30284,2024-11-18,November,11,Madu Hutan 500ml,Superfood,1,150000,0,150000,Jakarta,Shopee,4.9
FNB-30370,2024-11-18,November,11,Chia Seeds 300g,Superfood,7,95000,5,631750,Surabaya,Website,4.5
FNB-30496,2024-11-18,November,11,Protein Bar Box (12),Sereal,3,180000,0,540000,Jakarta,Tokopedia,4.2
FNB-30218,2024-11-19,November,11,Kopi Robusta 500g,Kopi,1,65000,0,65000,Medan,Instagram Shop,4.2
FNB-30344,2024-11-19,November,11,Madu Hutan 500ml,Superfood,1,150000,0,150000,Semarang,Website,4.9
FNB-30034,2024-11-20,November,11,Teh Herbal Camomile,Teh,3,45000,10,121500,Surabaya,Tokopedia,4.6
FNB-30242,2024-11-21,November,11,Granola Original,Snack,5,75000,0,375000,Yogyakarta,Shopee,4.5
FNB-30487,2024-11-21,November,11,Oat Instan 1kg,Sereal,2,55000,0,110000,Surabaya,Instagram Shop,4.3
FNB-30062,2024-11-23,November,11,Chia Seeds 300g,Superfood,2,95000,0,190000,Makassar,Website,4.5
FNB-30280,2024-11-23,November,11,Granola Original,Snack,3,75000,0,225000,Surabaya,Tokopedia,4.9
FNB-30306,2024-11-25,November,11,Chia Seeds 300g,Superfood,5,95000,0,475000,Palembang,Shopee,4.0
FNB-30382,2024-11-26,November,11,Teh Herbal Camomile,Teh,6,45000,5,256500,Surabaya,Shopee,4.7
FNB-30039,2024-11-27,November,11,Granola Original,Snack,3,75000,15,191250,Semarang,Shopee,4.6
FNB-30129,2024-11-28,November,11,Oat Instan 1kg,Sereal,2,55000,0,110000,Jakarta,Instagram Shop,4.4
FNB-30261,2024-11-28,November,11,Madu Hutan 500ml,Superfood,2,150000,0,300000,Palembang,Shopee,4.3
FNB-30376,2024-11-28,November,11,Granola Coklat,Snack,3,80000,5,228000,Makassar,Website,4.6
FNB-30153,2024-11-29,November,11,Kopi Robusta 500g,Kopi,9,65000,0,585000,Bandung,Website,4.1
FNB-30161,2024-11-30,November,11,Teh Herbal Camomile,Teh,1,45000,15,38250,Medan,Tokopedia,4.2
FNB-30167,2024-11-30,November,11,Madu Hutan 500ml,Superfood,1,150000,0,150000,Jakarta,Instagram Shop,5.0
FNB-30399,2024-11-30,November,11,Chia Seeds 300g,Superfood,3,95000,0,285000,Surabaya,Website,4.4
FNB-30494,2024-11-30,November,11,Granola Coklat,Snack,6,80000,5,456000,Palembang,Website,4.9
FNB-30163,2024-12-01,December,12,Teh Matcha Premium,Teh,4,120000,10,432000,Makassar,Instagram Shop,4.4
FNB-30380,2024-12-01,December,12,Teh Herbal Camomile,Teh,1,45000,0,45000,Palembang,Shopee,4.4
FNB-30130,2024-12-04,December,12,Kopi Robusta 500g,Kopi,4,65000,0,260000,Palembang,Tokopedia,4.9
FNB-30470,2024-12-04,December,12,Kopi Arabica 250g,Kopi,2,85000,0,170000,Makassar,Website,4.5
FNB-30394,2024-12-06,December,12,Madu Hutan 500ml,Superfood,4,150000,15,510000,Yogyakarta,Website,4.1
FNB-30080,2024-12-07,December,12,Kopi Arabica 250g,Kopi,1,85000,0,85000,Jakarta,Tokopedia,4.4
FNB-30495,2024-12-07,December,12,Granola Coklat,Snack,1,80000,0,80000,Makassar,Instagram Shop,4.8
FNB-30201,2024-12-08,December,12,Granola Coklat,Snack,5,80000,15,340000,Semarang,Shopee,4.5
FNB-30275,2024-12-08,December,12,Teh Matcha Premium,Teh,2,120000,15,204000,Makassar,Shopee,4.4
FNB-30164,2024-12-10,December,12,Kopi Robusta 500g,Kopi,6,65000,15,331500,Palembang,Shopee,4.8
FNB-30432,2024-12-10,December,12,Teh Matcha Premium,Teh,5,120000,15,510000,Makassar,Tokopedia,4.8
FNB-30217,2024-12-11,December,12,Madu Hutan 500ml,Superfood,5,150000,0,750000,Semarang,Tokopedia,4.4
FNB-30093,2024-12-12,December,12,Granola Original,Snack,1,75000,0,75000,Jakarta,Shopee,4.7
FNB-30246,2024-12-13,December,12,Kopi Arabica 250g,Kopi,1,85000,10,76500,Yogyakarta,Website,4.4
FNB-30195,2024-12-14,December,12,Chia Seeds 300g,Superfood,2,95000,15,161500,Palembang,Tokopedia,4.6
